ID,Split,Lesson_Topic,History,Expert_Human_Tutor,Peda_Strategies,LPD,BES,BERT
411065319,train,3.6D.Decomposing Figures,||| teacher: Sounds great. ||| teacher: Use the area formula to find the area of the current patio. ||| teacher: What is the area of the pink rectangle? ||| student: 4 m ||| ,"Hm, not quite",explain_concept,,,
411042327,test,5.4G.Volume of Rectangular Prisms,||| teacher: Please hold on for a moment. ||| student: ok ||| teacher: Did you see the question on the whiteboard? ||| student: 16 ||| ,Great try! Can you explain how to find the volume of a rectangular prism?,ask_question,ask_question,ask_question,ask_question
297925924,test,3.4B.Rounding Whole Numbers,||| student: the ten ||| teacher: Go ahead and show your work on the whiteboard. ||| teacher: What is the final answer? ||| student: 90..... ||| ,"You sound unsure, and that's ok! What's the tens place value in 884?",ask_question,explain_concept,ask_question,ask_question
2900622138,test,3.6B.Quadrilaterals (Review) - 1,"||| teacher: What would be the answer to this question? ||| student: #1 ||| teacher: Is that your final answer, [STUDENT]? ||| student: ya ||| ","Hmm, not quite. This question wants us to pick the rhombus out of the available answer choices. Do you remember what a rhombus is?",explain_concept,encourage_student,ask_question,explain_concept
407905356,test,3.4A.Understanding Multiplication,||| teacher: The first factor in our multiplication problem is 7. ||| student: it is 147 ||| teacher: How many total bears do you count in our array? ||| student: 147 ||| ,Great try! How many groups of bears are there?,ask_question,ask_question,ask_question,explain_concept
632146313,test,5.5A.Graphing on a Coordinate Grid,||| student: chat window ||| teacher: Thanks for letting me know. ||| teacher: Is this your final answer? ||| student: yes maam ||| ,"What is the (x,y) pair you are graphing on the grid?",ask_question,provide_strategy,ask_question,ask_question
616665063,test,3.7C.Using Time,||| teacher: His train ride takes 45 minutes. ||| teacher: We need to find the latest time Luciano can leave to make it to work by 9:00 am. ||| teacher: How long is Luciano's train ride? ||| student: 8: 15 ||| ,"Yes, since Luciano's train ride is 45 minutes, he would need to leave at the latest at 8:15. Good thinking!",affirm_correct_answer,simplify_question,ask_question,encourage_student
637781223,test,5.4A.Simple Expressions,||| student: 1 ||| teacher: Good answer. ||| teacher: What is -9+2? ||| student: 11 ||| ,"Hm, did you notice the -?",simplify_question,ask_question,ask_question,provide_strategy
29280988,test,5.7A.Standard Conversions,"||| teacher: Here is the first question. ||| teacher: In this question, we are asked to find the total minutes of the game. ||| teacher: How many minutes is 1 hour? ||| student: 59 minutes ||| ",Good try! You are close. There are 60 minutes in an hour,explain_concept,provide_strategy,ask_question,provide_correction
413876945,test,4.9A.Converting Units of Measure (Review) - 2,||| teacher: Please recheck your answer once. ||| teacher: What is the product of this equation? ||| teacher: 7*60=?. ||| student: 520 ||| ,That is not correct. Recalculate that problem and use your calculator to check your work.,provide_strategy,explain_concept,ask_question,provide_strategy
290086455,test,3.4A.Subtracting Whole Numbers,||| teacher: Your answer is correct. ||| teacher: Plus one point for your correct answer. ||| teacher: What will the 4 in 346 become when we borrow from the hundreds column? ||| student: 4 ||| ,"Ah, when we borrow from the column to the left, our number gets 10 added to it",explain_concept,provide_hint,explain_concept,explain_concept
42932226,test,4.7A.Measuring Angles,"||| teacher: Sounds good. ||| teacher: Today our topic is ""Measuring Angles."" ||| teacher: What do you know about measuring angles? ||| student: its an acute angle ||| ","Ah yeah, the answer to the next question is an acute angle!",affirm_correct_answer,provide_hint,ask_question,encourage_student
289486950,test,2.8A.2- and 3-Dimensional Shapes,"||| student: 4 ||| teacher: Good job, plus one point. ||| teacher: Are the sides equal? ||| student: yes ||| ",What shape do we call it since all sides are equal?,ask_question,explain_concept,ask_question,ask_question
397868537,test,3.1G.Shapes and Area,||| teacher: The width of the line is 4 inches. ||| student:  ||| teacher: How many equal pieces is the brick split into? ||| student: 4 ||| ,Can you show how you got that on the whiteboard?,ask_question,ask_question,ask_question,ask_question
4294762110,test,4.2D.Rounding; 4.4A.Adding Multi-Digit Numbers,||| student: Ohhhhhh ||| teacher: The total answer is 13316. ||| teacher: Do you have any questions so far? ||| student: No ||| ,Great!,encourage_student,provide_similar_problem,ask_question,encourage_student
292744842,test,3.6B.Quadrilaterals,||| teacher: What does the question ask to find here? ||| student: ................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................ ||| teacher: What is quadrilateral? ||| student: this ||| ,Oh you're close. That's a triangle because it has 3 sides,explain_concept,ask_question,explain_concept,explain_concept
429576217,test,5.3A.Multi-Digit Division with Two-Digit Divisors (Review) - 1,"||| teacher: Multiply: 5 × 11 is 55. ||| teacher: Next, we subtract 63-55. ||| teacher: What is the value of 63-55? ||| student: 12 ||| ",Great try! It looks like you solved 65-53 instead of 63-55,provide_hint,ask_question,ask_question,provide_strategy
429626123,test,3.6A.Shapes and Area,||| teacher: Good ||| teacher: Tell me the answer ||| teacher: How much of the brick is painted yellow? ||| student: 1\\4 ||| ,"Great! Your answer is close, but not quite written in the correct format. Do you mean to say one fourth?",ask_question,ask_question,ask_question,ask_question
296242951,test,6.7B.Vocabulary of Algebra,||| student: 6-y ||| student: ? ||| teacher: Is this your final answer? ||| student: no i mean x (x-3) + 5x ||| ,You are correct that x is the variable you can combine like terms for. What do we get when we combine like terms in (x-3)+5x?,simplify_question,provide_hint,ask_question,provide_strategy
2898671110,test,3.4B.Rounding Whole Numbers,||| teacher: We are left with 2 more minutes in the session. ||| teacher: Give it your best shot! ||| teacher: Is that your final answer? ||| student: yes ||| ,"That's incorrect. When we round to the nearest hundred, we first look at the number in the tens place. In the number, 228, what number is in the tens place?",explain_concept,provide_strategy,ask_question,explain_concept
293973938,test,4.6B.Symmetry,||| student: i see that ||| teacher: Take a look at the figure 2. ||| teacher: How do we know that this is a line of symmetry? ||| student: the is a line the between the H ||| ,What would happen if you folded the shape along that line?,ask_question,ask_question,ask_question,ask_question
297999958,test,4.3C.Equivalent Fractions (Review) - 1,"||| teacher: 3/4 is equivalent to 6/8 because 3 times 2 is 6, and 4 times 2 is 8. ||| teacher: 3/4 is the equivalent fraction. ||| teacher: Did you understand this? ||| student: yes ser ||| ",Ok great! Let's try to find a fraction equivalent to 4/5,ask_question,explain_concept,ask_question,explain_concept
63215069,test,4.2C.Multiplicative Comparisons (Review) - 1,||| teacher: That was a nice try! Plus 1 point. ||| teacher: We need to find how many crayons are there in all. ||| teacher: Is that your final answer? ||| student: yes ||| ,Great try! Try to think of each bag of crayons as a group. How many crayons would there be total if there were 3 bags of 4 crayons?,provide_strategy,ask_question,ask_question,provide_strategy
296251747,test,4.2D.Rounding,"||| student: i need some help ||| teacher: Sure. i'm here to help you. ||| teacher: What is the place value of ten in 262,956? ||| student: six ||| ","Hm, not quite. Could you go to https://ecdn.teacherspayteachers.com/thumbitem/Place-Value-chart-millions-to-ones-no-decimals-1326672-1656585268/original-1326672-1.jpg and let me know what number it says is in the tens place?",provide_hint,provide_hint,explain_concept,ask_question
295110958,test,2.9A.Measuring Length,"||| teacher: Let's get started with today's topic. ||| teacher: Today, we are going to discuss the topic ""Measuring Length."" ||| teacher: What is Measuring length? ||| student: how long it is ||| ",Great! Can you be a little more specific?,ask_question,ask_question,ask_question,ask_question
292882150,test,3.4D.Understanding Multiplication,||| teacher: Sounds great. ||| teacher: This is our next question. ||| teacher: How many baseballs does the team use per game? ||| student: 167 ||| ,What does it say in the problem about how many baseballs they use each game?,ask_question,provide_strategy,ask_question,ask_question
295002638,test,5.3B.Word Problems with Standard Measurement,"||| teacher: We will multiply because we are converting from hours to minutes. ||| teacher: Now, we need to find the sum of the total number of minutes. ||| teacher: Do you understand that steps? ||| student: yes ||| ",Ok great! How many minutes are there in 2 hours?,provide_similar_problem,explain_concept,ask_question,explain_concept
632146541,test,5.7A.Line Plots with Fractions (Review) - 2,||| teacher: Please recheck your answer. ||| student: 3/4 + 1/4 =4/4 ||| teacher: 1/8+2/4+6/8+2/2+5/8 = ? ||| student: 16/8 ||| ,Can you show me how you got that on the whiteboard?,ask_question,affirm_correct_answer,ask_question,ask_question
429321383,test,4.7A.Measuring Angles,||| teacher: Keep going. ||| teacher: Keep up the good work. ||| teacher: What is your final answer? ||| student: 85 ||| ,"Great try! Keep in mind that there are two values on the protractor, one for obtuse and one acute. Is this an obtuse or acute angle?",provide_hint,ask_question,ask_question,provide_correction
2963625147,test,2.8A.2- and 3-Dimensional Shapes,||| teacher: Please show me how you got your answer. ||| teacher: Justify your answer! ||| teacher: What is your final answer? ||| student: hexagon ||| ,The prefix for a 5 sided shape is penta. What would that shape be called?,provide_hint,explain_concept,explain_concept,provide_hint
