ID,Split,Lesson_Topic,History,Expert_Human_Tutor,Peda_Strategies,LPD,LPD_Probabilities,BES,BES_Probabilities,BERT,BERT_Probabilities
411065319,train,3.6D.Decomposing Figures,||| teacher: Sounds great. ||| teacher: Use the area formula to find the area of the current patio. ||| teacher: What is the area of the pink rectangle? ||| student: 4 m ||| ,"Hm, not quite",explain_concept,,,,,,
4055570209,test,4.2H.Equivalent Fractions,||| student: ok ||| student: done ||| teacher: Is this your final answer? ||| student: yes ||| ,"Hm, not quite. Do you know how to check whether two fractions are equivalent?",explain_concept,ask_question,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.7463169245155976, 'encourage_student': 0.0, 'explain_concept': 0.0, 'provide_correction': 0.0, 'provide_hint': 0.0, 'provide_similar_problem': 0.0, 'provide_strategy': 0.1728134765507226, 'simplify_question': 0.08086959893367968}",ask_question,"{'affirm_correct_answer': 0.002111439, 'ask_question': 0.004040271, 'encourage_student': 0.0025694876, 'explain_concept': 0.9588092, 'provide_correction': 0.0054903575, 'provide_hint': 0.0035463392, 'provide_similar_problem': 0.0057775443, 'provide_strategy': 0.014148587, 'simplify_question': 0.0035068335}"
289866660,test,5.2A.Place Value,"||| teacher: Notice that the exponent is 5 and there are 5 tens being multiplied. ||| teacher: So, we need to evaluate the value of the number. ||| teacher: What is the value of 10 x 10 x 10 x 10 x 10? ||| student: 210 ||| ","Hm, not quite. Every time you multiply a number by 10, all you have to do is add a 0 to the end",provide_strategy,ask_question,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.7320843062640509, 'encourage_student': 0.0, 'explain_concept': 0.0, 'provide_correction': 0.042353440383319015, 'provide_hint': 0.08470785213472902, 'provide_similar_problem': 0.0, 'provide_strategy': 0.14085440121790116, 'simplify_question': 0.0}",ask_question,"{'affirm_correct_answer': 0.02012221, 'ask_question': 0.006755832, 'encourage_student': 0.010028542, 'explain_concept': 0.09201018, 'provide_correction': 0.09411155, 'provide_hint': 0.17058368, 'provide_similar_problem': 0.113785125, 'provide_strategy': 0.48470125, 'simplify_question': 0.007901671}"
425982531,test,3.5D.Unknown Numbers in Division (Review) - 1,||| teacher: Great work! ||| teacher: You earned a point for your correct answer. ||| teacher: Which part of the problem needs to be solved? ||| student: 4  tims 6 ||| ,"Ah, no not quite. When the problem is set up the way you see it here, it wants the quotient",explain_concept,affirm_correct_answer,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",explain_concept,"{'affirm_correct_answer': 0.0, 'ask_question': 0.0, 'encourage_student': 0.0, 'explain_concept': 0.7869491810537834, 'provide_correction': 0.0, 'provide_hint': 0.13031664001230545, 'provide_similar_problem': 0.0, 'provide_strategy': 0.0, 'simplify_question': 0.08273417893391129}",ask_question,"{'affirm_correct_answer': 0.018169018, 'ask_question': 0.004349846, 'encourage_student': 0.010630605, 'explain_concept': 0.82920945, 'provide_correction': 0.07700754, 'provide_hint': 0.028474195, 'provide_similar_problem': 0.014020126, 'provide_strategy': 0.012985634, 'simplify_question': 0.005153564}"
425863419,test,7.6I.Volumes of Prisms,||| student: ok ||| student: so 15 ||| teacher: Is this your final answer? ||| student: yes ||| ,Great try! Remember when finding volume you need to multiply length times width times height,provide_hint,explain_concept,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.8463286017105618, 'encourage_student': 0.0, 'explain_concept': 0.0, 'provide_correction': 0.0, 'provide_hint': 0.0891080132486278, 'provide_similar_problem': 0.0, 'provide_strategy': 0.0, 'simplify_question': 0.0645633850408104}",ask_question,"{'affirm_correct_answer': 0.024236394, 'ask_question': 0.008746882, 'encourage_student': 0.016213235, 'explain_concept': 0.23451932, 'provide_correction': 0.20368508, 'provide_hint': 0.43209332, 'provide_similar_problem': 0.023216296, 'provide_strategy': 0.0538004, 'simplify_question': 0.0034890512}"
291332721,test,3.5B.Word Problems with Division,||| teacher: Use the chat box to answer this question. ||| student: it is 9 ||| teacher: Is that your final answer? ||| student: yes ||| ,"Hmm, not quite. Could you let me know how you got 9?",ask_question,explain_concept,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.36993024492130816, 'encourage_student': 0.0, 'explain_concept': 0.4727443392341131, 'provide_correction': 0.052404072488574406, 'provide_hint': 0.0, 'provide_similar_problem': 0.0, 'provide_strategy': 0.10492134335600432, 'simplify_question': 0.0}",ask_question,"{'affirm_correct_answer': 0.0037145643, 'ask_question': 0.8015842, 'encourage_student': 0.0061824177, 'explain_concept': 0.10084556, 'provide_correction': 0.005087497, 'provide_hint': 0.004045616, 'provide_similar_problem': 0.0065711406, 'provide_strategy': 0.051070902, 'simplify_question': 0.020898113}"
293974375,test,3.6B.Quadrilaterals,||| teacher: Go ahead and give it a try. ||| student: Done ||| teacher: Is that was your final answer? ||| student: YUP ||| ,Great try! Why did you choose rhombus?,ask_question,ask_question,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.7573618129699463, 'encourage_student': 0.0, 'explain_concept': 0.16740552826493282, 'provide_correction': 0.0, 'provide_hint': 0.07523265876512075, 'provide_similar_problem': 0.0, 'provide_strategy': 0.0, 'simplify_question': 0.0}",ask_question,"{'affirm_correct_answer': 0.01577692, 'ask_question': 0.06405522, 'encourage_student': 0.05868743, 'explain_concept': 0.7663833, 'provide_correction': 0.018304544, 'provide_hint': 0.0085913, 'provide_similar_problem': 0.0121958945, 'provide_strategy': 0.031101607, 'simplify_question': 0.024903702}"
616394751,test,4.6D.Classifying Two-Dimensional Figures,||| teacher: Continue ||| student: ok ||| teacher: What type of triangle is the first shape that follows Timothy's rule? ||| student: Acute ||| ,"Hmm, not quite. What makes you say acute?",provide_correction,ask_question,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.483304024567732, 'encourage_student': 0.0, 'explain_concept': 0.516695975432268, 'provide_correction': 0.0, 'provide_hint': 0.0, 'provide_similar_problem': 0.0, 'provide_strategy': 0.0, 'simplify_question': 0.0}",simplify_question,"{'affirm_correct_answer': 0.007612426, 'ask_question': 0.9684665, 'encourage_student': 0.008293495, 'explain_concept': 0.0023963705, 'provide_correction': 0.0032081665, 'provide_hint': 0.004159213, 'provide_similar_problem': 0.00077216816, 'provide_strategy': 0.0040780357, 'simplify_question': 0.001013587}"
293973929,test,4.6B.Symmetry,||| student: idk ||| teacher: We need to find the number of line of symmetry for the given figures. ||| teacher: What is line symmetry? ||| student: that 1 symmetry  line asymmetry ||| ,A line of symmetry would cut a shape in half so each half would match if you folded the shape along that line.,explain_concept,provide_strategy,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.5314910873632602, 'encourage_student': 0.030131503490609005, 'explain_concept': 0.43837740914613066, 'provide_correction': 0.0, 'provide_hint': 0.0, 'provide_similar_problem': 0.0, 'provide_strategy': 0.0, 'simplify_question': 0.0}",explain_concept,"{'affirm_correct_answer': 0.010632925, 'ask_question': 0.0021396105, 'encourage_student': 0.011068936, 'explain_concept': 0.89923036, 'provide_correction': 0.033941742, 'provide_hint': 0.011433407, 'provide_similar_problem': 0.008877045, 'provide_strategy': 0.019341365, 'simplify_question': 0.0033345714}"
613666814,test,4.5C.Perimeter (Review) - 1,||| teacher: Is that your final answer? ||| student: 16 ||| teacher: Is that your final answer? ||| student: 16 ||| ,Great try! How do we calculate perimeter?,ask_question,ask_question,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.6557657880362442, 'encourage_student': 0.0, 'explain_concept': 0.3442342119637557, 'provide_correction': 0.0, 'provide_hint': 0.0, 'provide_similar_problem': 0.0, 'provide_strategy': 0.0, 'simplify_question': 0.0}",ask_question,"{'affirm_correct_answer': 0.005659563, 'ask_question': 0.93683136, 'encourage_student': 0.0022117463, 'explain_concept': 0.0031784123, 'provide_correction': 0.0066000368, 'provide_hint': 0.01006827, 'provide_similar_problem': 0.0022353989, 'provide_strategy': 0.030840857, 'simplify_question': 0.0023742972}"
411042327,test,5.4G.Volume of Rectangular Prisms,||| teacher: Please hold on for a moment. ||| student: ok ||| teacher: Did you see the question on the whiteboard? ||| student: 16 ||| ,Great try! Can you explain how to find the volume of a rectangular prism?,ask_question,ask_question,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.6840667005685642, 'encourage_student': 0.0, 'explain_concept': 0.21517304051699943, 'provide_correction': 0.0, 'provide_hint': 0.0, 'provide_similar_problem': 0.10076025891443627, 'provide_strategy': 0.0, 'simplify_question': 0.0}",ask_question,"{'affirm_correct_answer': 0.004146342, 'ask_question': 0.019617273, 'encourage_student': 0.014013824, 'explain_concept': 0.781647, 'provide_correction': 0.0079721715, 'provide_hint': 0.003988135, 'provide_similar_problem': 0.01156692, 'provide_strategy': 0.13285473, 'simplify_question': 0.024193613}"
297925924,test,3.4B.Rounding Whole Numbers,||| student: the ten ||| teacher: Go ahead and show your work on the whiteboard. ||| teacher: What is the final answer? ||| student: 90..... ||| ,"You sound unsure, and that's ok! What's the tens place value in 884?",ask_question,explain_concept,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.5839446868007568, 'encourage_student': 0.0, 'explain_concept': 0.20450686662072162, 'provide_correction': 0.0, 'provide_hint': 0.13594144253497112, 'provide_similar_problem': 0.0, 'provide_strategy': 0.0, 'simplify_question': 0.07560700404355031}",ask_question,"{'affirm_correct_answer': 0.005063119, 'ask_question': 0.033812825, 'encourage_student': 0.0066848975, 'explain_concept': 0.8589852, 'provide_correction': 0.007623105, 'provide_hint': 0.0076202992, 'provide_similar_problem': 0.005841502, 'provide_strategy': 0.06928067, 'simplify_question': 0.005088348}"
2900622138,test,3.6B.Quadrilaterals (Review) - 1,"||| teacher: What would be the answer to this question? ||| student: #1 ||| teacher: Is that your final answer, [STUDENT]? ||| student: ya ||| ","Hmm, not quite. This question wants us to pick the rhombus out of the available answer choices. Do you remember what a rhombus is?",explain_concept,simplify_question,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0362380891144216, 'ask_question': 0.668087353624439, 'encourage_student': 0.0, 'explain_concept': 0.18881951696461782, 'provide_correction': 0.0, 'provide_hint': 0.10685504029652147, 'provide_similar_problem': 0.0, 'provide_strategy': 0.0, 'simplify_question': 0.0}",ask_question,"{'affirm_correct_answer': 0.0044618794, 'ask_question': 0.008804566, 'encourage_student': 0.003069285, 'explain_concept': 0.8832808, 'provide_correction': 0.019679762, 'provide_hint': 0.017415278, 'provide_similar_problem': 0.013808892, 'provide_strategy': 0.04465664, 'simplify_question': 0.0048227883}"
