Unnamed: 0,History,Expert_Human_Tutor,Peda_Strategies
1293.0,||| teacher: What’s the square root of 49? ||| student: 8 ||| teacher: Close!,The square root of 49 is actually 7.,provide_correction
551.0,"||| teacher: Okay. ||| teacher: At 1255, the hour hand is very close to the 1 because it's almost 1'0 clock. ||| teacher: What time is it on the clock? ||| student: 11:01 ||| ","Ah, close! Keep in mind the short hand is the hour and the long hand is the minute, not the other way around",provide_hint
645.0,||| teacher: Let’s try converting a fraction to a decimal. ||| student: Alright! ||| teacher: What’s 3/4 as a decimal?,3/4 is equal to 0.75. Imagine dividing something into four parts and taking three.,provide_example
1145.0,||| teacher: What is 75% of 120? ||| student: I’m not sure where to start.,"Try finding 50% of 120, then find 25%, and add them together.",provide_hint
1110.0,||| teacher: What is a 'polygon'? ||| student: Is it any shape?,"A polygon is a closed shape with straight sides, like a triangle or square.",explain_concept
,||| teacher: Can you explain the steps to solve 3x + 2 = 11? ||| student: I’m not sure.,What would be your first step if you wanted to isolate x in this equation?,ask_question
1074.0,"||| student: no i was just clicing stuf ||| teacher: Okay, not to worry. ||| teacher: Which shape is this? ||| student: a spear ||| ","Oh you're close. Is this a 2D shape, or 3D shape?",ask_question
1065.0,||| teacher: How can I subtract 19 from 47? ||| student: I don’t know where to begin.,"Try rounding 19 to 20, subtract, and then add 1 back to the result.",provide_strategy
1064.0,"||| teacher: To identify the location of the x-coordinate of a point on a coordinate grid, we have to start from at the origin (0,0). ||| teacher: To identify the x-coordinate, we should move from the origin to the right. ||| teacher: How many spaces to the right must you move to get to Point D? ||| student: 4 ||| ","Ah, the 4 is the y-coordinate. We're not there yet.",provide_correction
1434.0,||| teacher: How much is 15 divided by 3? ||| student: 5.,That’s absolutely right! 15 divided by 3 is 5.,affirm_correct_answer
598.0,||| teacher: A triangular bookend has a base of 5 inches and a height of 9 inches. ||| teacher: We need to find the area of the bookend. ||| teacher: What is the formula to find the area of a triangle? ||| student: 9x5 I think ||| ,The formula will have only letters. What is the formula for the area of a triangle?,provide_hint
243.0,||| teacher: Are you aware of place values? ||| student: yes. ||| teacher: Great. What is the place value of 7? ||| student: umm the hundreths i belive... ||| ,Nice try! Since there is only one piece the place value is the ones,explain_concept
301.0,||| teacher: Thank you for your response. ||| student: your welcome ||| teacher: What is Multiplication? ||| student: you times ||| ,Great job!,affirm_correct_answer
120.0,||| student: there is two ||| student: i know all of the answers ||| teacher: Is this your final answer? ||| student: yes ||| ,Let's try another multiplication problem. What is 23 times 2?,provide_similar_problem
467.0,"||| teacher: Here’s a list of even numbers. ||| student: They all end in 0, 2, 4, 6, or 8. ||| teacher: That’s right! Let’s discuss why.","Ending in those digits means a number divides by 2, making it even.",explain_concept
1159.0,||| teacher: How do I calculate 3/7 of 42? ||| student: I’m having trouble.,"Divide 42 by 7 to find one-seventh, then multiply by 3.",provide_hint
1288.0,||| teacher: What is 3 squared? ||| student: 8 ||| teacher: Almost there!,"3 squared is 9, not 8.",provide_correction
358.0,||| teacher: What’s 5 times 12? ||| student: 60 ||| teacher: Exactly!,"Great answer, 60 is correct.",affirm_correct_answer
1487.0,||| teacher: How do I multiply by 100%? ||| student: I don’t know.,"If you multiply 50 by 100%, it remains 50, as 100% is the whole amount.",provide_example
903.0,"||| teacher: What do we mean by a sequence in math? ||| student: A series of numbers? ||| teacher: Yes, with a specific order.","A sequence follows a rule, like adding or multiplying to get each successive number.",explain_concept
1498.0,||| teacher: How do you convert 75% to a decimal? ||| student: I forgot.,"To convert, divide by 100. So, 75% becomes 0.75.",provide_example
1245.0,||| teacher: What’s 40% of 150? ||| student: 70 ||| teacher: Almost.,"40% of 150 is 60, not 70.",provide_correction
770.0,"||| teacher: Great job on 20 ÷ 4. Now, let’s try 24 ÷ 4. ||| student: Sounds good.",Working on this similar division problem will help solidify your division skills.,provide_similar_problem
447.0,"||| teacher: This is your first Exit Ticket question. ||| teacher: Try to solve this question on the whiteboard. ||| teacher: Is that your final answer, [STUDENT]? ||| student: yes ||| ","That's correct, well done!",affirm_correct_answer
1146.0,||| teacher: How do I subtract 18 from 53? ||| student: I’m unsure.,"Try subtracting 20 from 53, then add 2 to the result.",provide_hint
188.0,"||| teacher: Is that picture visible to you? ||| student: 16.00 ||| teacher: Is that your final answer,16.00? ||| student: uhh yes ||| ","If w < 16, what number could w be? There are several answers, you only need to provide one example.",provide_similar_problem
956.0,||| student: its in the middle of it ||| teacher: Okay. ||| teacher: How many lines of symmetry does it have? ||| student: 3 ||| ,"Hmm, not quite. Could you let me know where the 3 lines of symmetry are?",explain_concept
567.0,||| teacher: How do you find 2/5 of 50? ||| student: I’m not sure.,"Try dividing 50 by 5 first to find one-fifth, then multiply by 2.",provide_hint
826.0,||| teacher: Give it your best shot! ||| student: did i get it right ||| teacher: What is your answer? ||| student: tenth in the first5 box and the next one is 0.4 ||| ,"Hm, not quite. We know that the tenths place value is the first one right of the decimal. What's the first number to the right of the decimal?",ask_question
1281.0,||| teacher: What’s the square of 9? ||| student: 81 ||| teacher: That’s correct!,Well done! 9 squared is indeed 81.,provide_correction
774.0,"||| student: ok ||| student: i think M?\\ ||| teacher: What is the first number in the ordered pair, or the position of the point on the x-axis? ||| student: p ||| ",Great try! x represents the horizontal placement. Where is the point horizontally?,ask_question
517.0,"||| teacher: The question asked to find 27 is 4% of what number? Or the total number of responses. ||| teacher: First, set up the proportion. ||| teacher: What number will go in the ""part?"" ||| student: 4 ||| ","Great first try! 4 is the percent. The ""part"" is the portion of the whole we are looking for.",provide_hint
197.0,||| teacher: How would you describe a rectangle? ||| student: It has four sides. ||| teacher: Good! And what about its angles?,"A rectangle has four sides and four right angles, which makes it a special type of quadrilateral.",explain_concept
,||| teacher: Can you tell me what a reciprocal is? ||| student: I don’t remember.,What do you think the reciprocal of 2/3 would be?,ask_question
146.0,"||| teacher: Yes correct . ||| teacher: The other end of the crayon is at 4, which means the other end of the crayon      is at 4 centimeters. ||| teacher: What is the value of                 4 centimeters  - 0 centimeters ? ||| student: 40 ||| ","Remember 0 cm represents no distance so if you have a length of 4 cm and take away 0 from it, what's left?",explain_concept
659.0,"||| teacher: Since you solved for 3x = 12, now try 4x = 16. ||| student: Okay!",Solving similar equations will help you get more comfortable with this type of problem.,provide_similar_problem
848.0,||| teacher: Give it your best shot. ||| teacher: Good going! ||| teacher: Is that your final answer? ||| student: yes ||| ,Great try! Remember when multiplying that we need to carry the tens place,provide_hint
858.0,||| teacher: Convert 25% to a decimal. ||| student: 2.5 ||| teacher: Not quite.,"25% as a decimal is 0.25, not 2.5.",provide_correction
1432.0,||| teacher: What’s the sum of 23 and 12? ||| student: 35.,Correct! 23 plus 12 equals 35.,affirm_correct_answer
393.0,||| teacher: Let’s try an example of multiplication. ||| student: Alright! ||| teacher: What’s 4 times 3?,"Imagine 4 groups of 3 apples. Altogether, you have 12 apples.",provide_example
1195.0,||| teacher: How can I find 3/8 of 64? ||| student: I’m not sure where to start.,"Divide 64 by 8 to find one-eighth, then multiply by 3.",provide_strategy
88.0,||| teacher: What’s half of 30? ||| student: 20 ||| teacher: Not exactly.,Half of 30 is 15. Give it another go!,provide_correction
191.0,||| teacher: Your answer is correct plus 1 point! ||| teacher: What would the division expression be for this problem? ||| teacher: Are you working on it? ||| student: 32 ||| ,Good try! Can you show your first step on the whiteboard?,ask_question
1203.0,||| teacher: What’s a quick way to add 56 and 49? ||| student: I don’t know.,"Round 56 to 60 and 49 to 50, add, then adjust slightly.",provide_strategy
1490.0,||| teacher: Can you give an example of converting a fraction to a decimal? ||| student: I don’t remember.,Sure! 1/4 can be written as 0.25 by dividing 1 by 4.,provide_example
128.0,||| teacher: Great job on finding the perimeter of a square with sides of 5. Now try it with sides of 6. ||| student: Got it.,This similar example will reinforce your understanding of finding perimeter.,provide_similar_problem
997.0,||| teacher: Let’s work with an example involving decimals. ||| student: Sure! ||| teacher: What’s 0.4 × 10?,"0.4 times 10 equals 4, like moving the decimal one place to the right.",provide_example
1173.0,||| teacher: How do I find 10% of 360? ||| student: I don’t know.,"To find 10%, just move the decimal one place to the left.",provide_hint
1414.0,||| teacher: What is 6 times 8? ||| student: 48.,"Yes, that’s absolutely correct! 6 times 8 is 48.",affirm_correct_answer
1329.0,||| teacher: What’s the result of 3 times 12? ||| student: It’s 36.,"Good job! Now, try 4 times 11.",provide_similar_problem
8.0,||| teacher: Can you solve 40 divided by 8? ||| student: I’m not sure where to start.,Try thinking of it as ‘how many groups of 8 are in 40.’,provide_strategy
1380.0,||| teacher: What’s the sum of 14 and 6? ||| student: 20.,Correct! 14 plus 6 does equal 20.,affirm_correct_answer
904.0,"||| teacher: Let’s look at another example. ||| student: Sure! ||| teacher: If you have 10 apples and give away 3, how many do you have left?",10 minus 3 leaves you with 7 apples. This is a subtraction example.,provide_example
1188.0,||| teacher: What’s the best way to add 43 and 58? ||| student: I’m not sure.,"Try rounding each number to the nearest ten, add, then adjust.",provide_strategy
789.0,||| teacher: Let’s try an example with area. ||| student: Okay! ||| teacher: What’s the area of a square with sides of 5 cm?,"The area is 5 times 5, which equals 25 cm².",provide_example
688.0,"||| teacher: Before we get into the lesson, I want to know your prior knowledge on the topic. ||| student: I don't have one ||| teacher: What is known about Polygons? ||| student: mmmm they have many sides ||| ",great job!,affirm_correct_answer
756.0,||| student: 55 ||| student: 1:55 ||| teacher: Are you sure with your answer? ||| student: umm idk ||| ,"You are close! If you look closely at the hour hand, did it reach the 1 yet?",ask_question
